sysbench 1.0.20 (using system LuaJIT 2.1.1727870382)

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[ 10s ] thds: 16 tps: 5734.53 qps: 5734.53 (r/w/o: 5734.53/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 20s ] thds: 16 tps: 4649.88 qps: 4649.88 (r/w/o: 4649.88/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 30s ] thds: 16 tps: 5151.78 qps: 5151.78 (r/w/o: 5151.78/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 40s ] thds: 16 tps: 6218.23 qps: 6218.23 (r/w/o: 6218.23/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 50s ] thds: 16 tps: 6235.89 qps: 6235.89 (r/w/o: 6235.89/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 60s ] thds: 16 tps: 4615.82 qps: 4615.82 (r/w/o: 4615.82/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 70s ] thds: 16 tps: 5673.90 qps: 5673.90 (r/w/o: 5673.90/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 80s ] thds: 16 tps: 5924.96 qps: 5924.96 (r/w/o: 5924.96/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 90s ] thds: 16 tps: 5602.70 qps: 5602.70 (r/w/o: 5602.70/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 100s ] thds: 16 tps: 9720.42 qps: 9720.42 (r/w/o: 9720.42/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 110s ] thds: 16 tps: 8346.02 qps: 8346.02 (r/w/o: 8346.02/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 120s ] thds: 16 tps: 7335.13 qps: 7335.13 (r/w/o: 7335.13/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 130s ] thds: 16 tps: 8560.18 qps: 8560.18 (r/w/o: 8560.18/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 140s ] thds: 16 tps: 7600.95 qps: 7600.95 (r/w/o: 7600.95/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 150s ] thds: 16 tps: 6876.96 qps: 6876.96 (r/w/o: 6876.96/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
[ 160s ] thds: 16 tps: 12907.29 qps: 12907.29 (r/w/o: 12907.29/0.00/0.00) lat (ms,95%): 0.00 err/s: 0.00 reconn/s: 0.00
